event_name,timestamp,session_id,login_name,program_name,database_name,_linea,command,duration,cpu_time,logical_reads,writes,wait_type,resource_type,mode,status,process_type,run_name
logout,2026-09-04 05:41:39.516,76,,,,"{""event_name"": ""logout"", ""timestamp"": ""2026-09-04 05:41:39.516"", ""session_id"": 76}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:41:39.516,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:39.516"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 2265, ""cpu_time"": 127, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2265.0,127.0,0.0,0.0,,,,completed,USER,carga2
sql_batch_completed,2026-09-04 05:41:41.534,69,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:41.534"", ""database_name"": ""SteelNort"", ""session_id"": 69, ""command"": ""AWAITING COMMAND"", ""duration"": 7, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,7.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
login,2026-09-04 05:41:43.555,76,795ec2146175\Administrator,Microsoft SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:41:43.555"", ""session_id"": 76, ""login_name"": ""795ec2146175\\Administrator"", ""program_name"": ""Microsoft SQL Server"", ""database_name"": ""SteelNort""}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:41:43.555,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:43.555"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 106, ""cpu_time"": 94, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,106.0,94.0,0.0,0.0,MSQL_XP,,,,USER,carga2
sql_batch_completed,2026-09-04 05:41:43.555,69,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:43.555"", ""database_name"": ""SteelNort"", ""session_id"": 69, ""command"": ""AWAITING COMMAND"", ""duration"": 2037, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2037.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
logout,2026-09-04 05:41:45.595,76,,,,"{""event_name"": ""logout"", ""timestamp"": ""2026-09-04 05:41:45.595"", ""session_id"": 76}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:41:45.595,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:45.595"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 2144, ""cpu_time"": 94, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2144.0,94.0,0.0,0.0,,,,completed,USER,carga2
sql_batch_completed,2026-09-04 05:41:49.640,66,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:49.640"", ""database_name"": ""SteelNort"", ""session_id"": 66, ""command"": ""AWAITING COMMAND"", ""duration"": 3, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,3.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:41:51.665,66,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:51.665"", ""database_name"": ""SteelNort"", ""session_id"": 66, ""command"": ""AWAITING COMMAND"", ""duration"": 2025, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2025.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:41:53.687,67,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:53.687"", ""database_name"": ""SteelNort"", ""session_id"": 67, ""command"": ""AWAITING COMMAND"", ""duration"": 5, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,5.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:41:53.687,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:53.687"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 66, ""cpu_time"": 57, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,66.0,57.0,0.0,0.0,MSQL_XP,,,,USER,carga2
sql_batch_completed,2026-09-04 05:41:55.716,67,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:55.716"", ""database_name"": ""SteelNort"", ""session_id"": 67, ""command"": ""AWAITING COMMAND"", ""duration"": 2030, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2030.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:41:55.716,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:55.716"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 2092, ""cpu_time"": 57, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2092.0,57.0,0.0,0.0,,,,completed,USER,carga2
login,2026-09-04 05:41:57.736,76,795ec2146175\Administrator,Microsoft SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:41:57.736"", ""session_id"": 76, ""login_name"": ""795ec2146175\\Administrator"", ""program_name"": ""Microsoft SQL Server"", ""database_name"": ""SteelNort""}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:41:57.736,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:57.736"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 329, ""cpu_time"": 172, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,329.0,172.0,0.0,0.0,MSQL_XP,,,,USER,carga2
logout,2026-09-04 05:41:59.760,76,,,,"{""event_name"": ""logout"", ""timestamp"": ""2026-09-04 05:41:59.760"", ""session_id"": 76}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:41:59.760,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:41:59.760"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 2357, ""cpu_time"": 172, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2357.0,172.0,0.0,0.0,,,,completed,USER,carga2
sql_batch_completed,2026-09-04 05:42:07.858,67,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:07.858"", ""database_name"": ""SteelNort"", ""session_id"": 67, ""command"": ""AWAITING COMMAND"", ""duration"": 4, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,4.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:09.877,67,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:09.877"", ""database_name"": ""SteelNort"", ""session_id"": 67, ""command"": ""AWAITING COMMAND"", ""duration"": 2023, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2023.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
login,2026-09-04 05:42:13.921,76,795ec2146175\Administrator,Microsoft SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:42:13.921"", ""session_id"": 76, ""login_name"": ""795ec2146175\\Administrator"", ""program_name"": ""Microsoft SQL Server"", ""database_name"": ""SteelNort""}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:13.921,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:13.921"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 143, ""cpu_time"": 104, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,143.0,104.0,0.0,0.0,MSQL_XP,,,,USER,carga2
logout,2026-09-04 05:42:15.947,76,,,,"{""event_name"": ""logout"", ""timestamp"": ""2026-09-04 05:42:15.947"", ""session_id"": 76}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:15.947,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:15.947"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 2166, ""cpu_time"": 104, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2166.0,104.0,0.0,0.0,,,,completed,USER,carga2
sql_batch_completed,2026-09-04 05:42:17.970,65,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:17.970"", ""database_name"": ""SteelNort"", ""session_id"": 65, ""command"": ""AWAITING COMMAND"", ""duration"": 7, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,7.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:19.988,65,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:19.988"", ""database_name"": ""SteelNort"", ""session_id"": 65, ""command"": ""AWAITING COMMAND"", ""duration"": 2025, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2025.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
login,2026-09-04 05:42:22.011,76,795ec2146175\Administrator,Microsoft SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:42:22.011"", ""session_id"": 76, ""login_name"": ""795ec2146175\\Administrator"", ""program_name"": ""Microsoft SQL Server"", ""database_name"": ""SteelNort""}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:22.011,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:22.011"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 146, ""cpu_time"": 96, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,146.0,96.0,0.0,0.0,MSQL_XP,,,,USER,carga2
logout,2026-09-04 05:42:24.037,76,,,,"{""event_name"": ""logout"", ""timestamp"": ""2026-09-04 05:42:24.037"", ""session_id"": 76}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:24.037,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:24.037"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 2169, ""cpu_time"": 96, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2169.0,96.0,0.0,0.0,,,,completed,USER,carga2
sql_batch_completed,2026-09-04 05:42:28.099,63,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:28.099"", ""database_name"": ""SteelNort"", ""session_id"": 63, ""command"": ""AWAITING COMMAND"", ""duration"": 4, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,4.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
login,2026-09-04 05:42:30.123,76,795ec2146175\Administrator,Microsoft SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:42:30.123"", ""session_id"": 76, ""login_name"": ""795ec2146175\\Administrator"", ""program_name"": ""Microsoft SQL Server"", ""database_name"": ""SteelNort""}",,,,,,,,,,UNKNOWN,carga2
wait_info,2026-09-04 05:42:30.123,57,,,master,"{""event_name"": ""wait_info"", ""timestamp"": ""2026-09-04 05:42:30.123"", ""session_id"": 57, ""wait_type"": ""SLEEP_TASK"", ""database_name"": ""master""}",,,,,,SLEEP_TASK,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:30.123,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:30.123"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 151, ""cpu_time"": 113, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,151.0,113.0,0.0,0.0,MSQL_XP,,,,USER,carga2
sql_batch_completed,2026-09-04 05:42:30.123,63,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:30.123"", ""database_name"": ""SteelNort"", ""session_id"": 63, ""command"": ""AWAITING COMMAND"", ""duration"": 2028, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2028.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
logout,2026-09-04 05:42:32.150,76,,,,"{""event_name"": ""logout"", ""timestamp"": ""2026-09-04 05:42:32.150"", ""session_id"": 76}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:32.150,66,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:32.150"", ""database_name"": ""SteelNort"", ""session_id"": 66, ""command"": ""AWAITING COMMAND"", ""duration"": 4, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,4.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:32.150,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:32.150"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 2179, ""cpu_time"": 113, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2179.0,113.0,0.0,0.0,,,,completed,USER,carga2
sql_batch_completed,2026-09-04 05:42:34.173,66,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:34.173"", ""database_name"": ""SteelNort"", ""session_id"": 66, ""command"": ""AWAITING COMMAND"", ""duration"": 2023, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2023.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:40.231,64,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:40.231"", ""database_name"": ""SteelNort"", ""session_id"": 64, ""command"": ""AWAITING COMMAND"", ""duration"": 8, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,8.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:40.231,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:40.231"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 49, ""cpu_time"": 39, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,49.0,39.0,0.0,0.0,MSQL_XP,,,,USER,carga2
sql_batch_completed,2026-09-04 05:42:42.249,64,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:42.249"", ""database_name"": ""SteelNort"", ""session_id"": 64, ""command"": ""AWAITING COMMAND"", ""duration"": 2026, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2026.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:42.249,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:42.249"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 2067, ""cpu_time"": 39, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2067.0,39.0,0.0,0.0,,,,completed,USER,carga2
sql_batch_completed,2026-09-04 05:42:46.295,69,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:46.295"", ""database_name"": ""SteelNort"", ""session_id"": 69, ""command"": ""AWAITING COMMAND"", ""duration"": 5, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,5.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:48.319,69,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:48.319"", ""database_name"": ""SteelNort"", ""session_id"": 69, ""command"": ""AWAITING COMMAND"", ""duration"": 2031, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2031.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
login,2026-09-04 05:42:56.409,76,795ec2146175\Administrator,Microsoft SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:42:56.409"", ""session_id"": 76, ""login_name"": ""795ec2146175\\Administrator"", ""program_name"": ""Microsoft SQL Server"", ""database_name"": ""SteelNort""}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:56.409,60,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:56.409"", ""database_name"": ""SteelNort"", ""session_id"": 60, ""command"": ""AWAITING COMMAND"", ""duration"": 7, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,7.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:56.409,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:56.409"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 155, ""cpu_time"": 97, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,155.0,97.0,0.0,0.0,MSQL_XP,,,,USER,carga2
logout,2026-09-04 05:42:58.438,76,,,,"{""event_name"": ""logout"", ""timestamp"": ""2026-09-04 05:42:58.438"", ""session_id"": 76}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:42:58.438,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:42:58.438"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 2185, ""cpu_time"": 97, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2185.0,97.0,0.0,0.0,,,,completed,USER,carga2
sql_batch_completed,2026-09-04 05:43:00.466,60,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:00.466"", ""database_name"": ""SteelNort"", ""session_id"": 60, ""command"": ""AWAITING COMMAND"", ""duration"": 2034, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2034.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:43:02.493,63,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:02.493"", ""database_name"": ""SteelNort"", ""session_id"": 63, ""command"": ""CONDITIONAL"", ""duration"": 4, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",CONDITIONAL,4.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:43:02.493,69,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:02.493"", ""database_name"": ""SteelNort"", ""session_id"": 69, ""command"": ""SET OPTION OFF"", ""duration"": 6, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",SET OPTION OFF,6.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:43:02.493,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:02.493"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 27, ""cpu_time"": 16, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,27.0,16.0,0.0,0.0,MSQL_XP,,,,USER,carga2
sql_batch_completed,2026-09-04 05:43:04.540,69,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:04.540"", ""database_name"": ""SteelNort"", ""session_id"": 69, ""command"": ""SET OPTION OFF"", ""duration"": 2042, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",SET OPTION OFF,2042.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:43:04.540,71,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:04.540"", ""database_name"": ""SteelNort"", ""session_id"": 71, ""command"": ""EXECUTE"", ""duration"": 2064, ""cpu_time"": 16, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2064.0,16.0,0.0,0.0,,,,completed,USER,carga2
sql_batch_completed,2026-09-04 05:43:04.540,63,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:04.540"", ""database_name"": ""SteelNort"", ""session_id"": 63, ""command"": ""CONDITIONAL"", ""duration"": 2045, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",CONDITIONAL,2045.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:43:06.561,69,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:06.561"", ""database_name"": ""SteelNort"", ""session_id"": 69, ""command"": ""AWAITING COMMAND"", ""duration"": 2, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,2.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:43:08.592,69,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:08.592"", ""database_name"": ""SteelNort"", ""session_id"": 69, ""command"": ""AWAITING COMMAND"", ""duration"": 2034, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2034.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:43:16.682,66,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:16.682"", ""database_name"": ""SteelNort"", ""session_id"": 66, ""command"": ""EXECUTE"", ""duration"": 8, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",EXECUTE,8.0,0.0,0.0,0.0,,,,,USER,carga2
sql_batch_completed,2026-09-04 05:43:18.706,64,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:18.706"", ""database_name"": ""SteelNort"", ""session_id"": 64, ""command"": ""AWAITING COMMAND"", ""duration"": 6, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,6.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:43:18.706,65,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:18.706"", ""database_name"": ""SteelNort"", ""session_id"": 65, ""command"": ""EXECUTE"", ""duration"": 7, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",EXECUTE,7.0,0.0,0.0,0.0,,,,,USER,carga2
sql_batch_completed,2026-09-04 05:43:18.706,66,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:18.706"", ""database_name"": ""SteelNort"", ""session_id"": 66, ""command"": ""EXECUTE"", ""duration"": 2032, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2032.0,0.0,0.0,0.0,,,,completed,USER,carga2
sql_batch_completed,2026-09-04 05:43:20.727,70,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:20.727"", ""database_name"": ""SteelNort"", ""session_id"": 70, ""command"": ""AWAITING COMMAND"", ""duration"": 4, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,4.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:43:20.727,64,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:20.727"", ""database_name"": ""SteelNort"", ""session_id"": 64, ""command"": ""AWAITING COMMAND"", ""duration"": 2031, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2031.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:43:20.727,65,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:20.727"", ""database_name"": ""SteelNort"", ""session_id"": 65, ""command"": ""EXECUTE"", ""duration"": 2032, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2032.0,0.0,0.0,0.0,,,,completed,USER,carga2
sql_batch_completed,2026-09-04 05:43:22.753,70,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:22.753"", ""database_name"": ""SteelNort"", ""session_id"": 70, ""command"": ""AWAITING COMMAND"", ""duration"": 2028, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2028.0,0.0,0.0,0.0,,,,completed,UNKNOWN,carga2
login,2026-09-04 05:43:24.771,76,795ec2146175\Administrator,Microsoft SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-04 05:43:24.771"", ""session_id"": 76, ""login_name"": ""795ec2146175\\Administrator"", ""program_name"": ""Microsoft SQL Server"", ""database_name"": ""SteelNort""}",,,,,,,,,,UNKNOWN,carga2
sql_batch_completed,2026-09-04 05:43:24.771,64,,,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-04 05:43:24.771"", ""database_name"": ""SteelNort"", ""session_id"": 64, ""command"": ""AWAITING COMMAND"", ""duration"": 5, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",AWAITING COMMAND,5.0,0.0,0.0,0.0,,,,,UNKNOWN,carga2
