timestamp                 metric                    value
2026-09-04 05:41:07       total_writes              234
2026-09-04 05:41:07       venta_locks               0
2026-09-04 05:41:07       detalle_venta_locks       0
2026-09-04 05:41:07       inventario_locks          0
2026-09-04 05:41:07       kardex_locks              0
2026-09-04 05:41:07       caja_locks                0
2026-09-04 05:41:07       movimiento_caja_locks     0
2026-09-04 05:41:07       auditoria_locks           0
2026-09-04 05:41:07       api_status                0
2026-09-04 05:41:07       api_latency_ms            5007
2026-09-04 05:41:07       products_count            0
2026-09-04 05:41:07       sales_count               0
2026-09-04 05:41:22       cpu_usr                   47.2
2026-09-04 05:41:22       cpu_sys                   16.6
2026-09-04 05:41:22       cpu_idl                   28.2
2026-09-04 05:41:22       cpu_wai                   0.0
2026-09-04 05:41:22       cpu_stl                   0.0
2026-09-04 05:41:22       memory_percent            47.0
2026-09-04 05:41:22       memory_used_mb            1842
2026-09-04 05:41:22       memory_available_mb       2075
2026-09-04 05:41:22       disk_read_per_sec         90402
2026-09-04 05:41:22       disk_write_per_sec        4310519
2026-09-04 05:41:22       net_send_per_sec          5417
2026-09-04 05:41:22       net_recv_per_sec          33162
2026-09-04 05:41:22       load1                     6.41
2026-09-04 05:41:22       load5                     2.41
2026-09-04 05:41:22       load15                    2.27
2026-09-04 05:41:22       active_sessions           34
2026-09-04 05:41:22       active_requests           23
2026-09-04 05:41:22       long_queries              21
2026-09-04 05:41:22       long_transactions         21
2026-09-04 05:41:22       idle_sessions             33
2026-09-04 05:41:22       lock_waits                0
2026-09-04 05:41:22       total_locks               14
2026-09-04 05:41:22       deadlocks_per_sec         0
2026-09-04 05:41:22       page_life_expectancy      129
2026-09-04 05:41:22       buffer_cache_hit_ratio    100.0
2026-09-04 05:41:22       transactions_per_sec      122.05
2026-09-04 05:41:22       page_reads_per_sec        0.0
2026-09-04 05:41:22       page_writes_per_sec       0.0
2026-09-04 05:41:22       rollbacks_per_sec         0.0
2026-09-04 05:41:22       batch_requests_per_sec    0.0
2026-09-04 05:41:22       sql_compilations_per_sec  0.0
2026-09-04 05:41:22       database_size_mb          0
2026-09-04 05:41:22       total_reads               708
2026-09-04 05:41:22       total_writes              237
2026-09-04 05:41:22       venta_locks               0
2026-09-04 05:41:22       detalle_venta_locks       0
2026-09-04 05:41:22       inventario_locks          0
2026-09-04 05:41:22       kardex_locks              0
2026-09-04 05:41:22       caja_locks                0
2026-09-04 05:41:22       movimiento_caja_locks     0
2026-09-04 05:41:22       auditoria_locks           0
2026-09-04 05:41:22       api_status                0
2026-09-04 05:41:22       api_latency_ms            5007
2026-09-04 05:41:22       products_count            0
2026-09-04 05:41:22       sales_count               0
2026-09-04 05:41:37       cpu_usr                   47.8
2026-09-04 05:41:37       cpu_sys                   16.2
2026-09-04 05:41:37       cpu_idl                   28.3
2026-09-04 05:41:37       cpu_wai                   0.3
2026-09-04 05:41:37       cpu_stl                   0.0
2026-09-04 05:41:37       memory_percent            47.6
2026-09-04 05:41:37       memory_used_mb            1865
2026-09-04 05:41:37       memory_available_mb       2051
2026-09-04 05:41:37       disk_read_per_sec         191286
2026-09-04 05:41:37       disk_write_per_sec        6567829
2026-09-04 05:41:37       net_send_per_sec          5725
2026-09-04 05:41:37       net_recv_per_sec          38754
2026-09-04 05:41:37       load1                     7.41
2026-09-04 05:41:37       load5                     2.83
2026-09-04 05:41:37       load15                    2.41
2026-09-04 05:41:37       active_sessions           34
2026-09-04 05:41:37       active_requests           22
2026-09-04 05:41:37       long_queries              21
2026-09-04 05:41:37       long_transactions         21
2026-09-04 05:41:37       idle_sessions             33
2026-09-04 05:41:37       lock_waits                0
2026-09-04 05:41:37       total_locks               13
2026-09-04 05:41:37       deadlocks_per_sec         0
2026-09-04 05:41:37       page_life_expectancy      144
2026-09-04 05:41:37       buffer_cache_hit_ratio    100.0
2026-09-04 05:41:37       transactions_per_sec      152.15
2026-09-04 05:41:37       page_reads_per_sec        0.0
2026-09-04 05:41:37       page_writes_per_sec       0.0
2026-09-04 05:41:37       rollbacks_per_sec         0.0
2026-09-04 05:41:37       batch_requests_per_sec    0.0
2026-09-04 05:41:37       sql_compilations_per_sec  0.0
2026-09-04 05:41:37       database_size_mb          0
2026-09-04 05:41:37       total_reads               708
2026-09-04 05:41:37       total_writes              245
2026-09-04 05:41:37       venta_locks               0
2026-09-04 05:41:37       detalle_venta_locks       0
2026-09-04 05:41:37       inventario_locks          0
2026-09-04 05:41:37       kardex_locks              0
2026-09-04 05:41:37       caja_locks                0
2026-09-04 05:41:37       movimiento_caja_locks     0
2026-09-04 05:41:37       auditoria_locks           0
2026-09-04 05:41:37       api_status                0
2026-09-04 05:41:37       api_latency_ms            5007
2026-09-04 05:41:37       products_count            0
2026-09-04 05:41:37       sales_count               0
2026-09-04 05:41:53       cpu_usr                   45.5
2026-09-04 05:41:53       cpu_sys                   17.5
2026-09-04 05:41:53       cpu_idl                   29.2
2026-09-04 05:41:53       cpu_wai                   0.1
2026-09-04 05:41:53       cpu_stl                   0.0
2026-09-04 05:41:53       memory_percent            48.0
2026-09-04 05:41:53       memory_used_mb            1878
2026-09-04 05:41:53       memory_available_mb       2038
2026-09-04 05:41:53       disk_read_per_sec         35589
2026-09-04 05:41:53       disk_write_per_sec        4437592
2026-09-04 05:41:53       net_send_per_sec          5513
2026-09-04 05:41:53       net_recv_per_sec          35962
2026-09-04 05:41:53       load1                     8.21
2026-09-04 05:41:53       load5                     3.23
2026-09-04 05:41:53       load15                    2.55
2026-09-04 05:41:53       active_sessions           34
2026-09-04 05:41:53       active_requests           22
2026-09-04 05:41:53       long_queries              21
2026-09-04 05:41:53       long_transactions         21
2026-09-04 05:41:53       idle_sessions             30
2026-09-04 05:41:53       lock_waits                0
2026-09-04 05:41:53       total_locks               13
2026-09-04 05:41:53       deadlocks_per_sec         0
2026-09-04 05:41:53       page_life_expectancy      159
2026-09-04 05:41:53       buffer_cache_hit_ratio    100.0
2026-09-04 05:41:53       transactions_per_sec      148.96
2026-09-04 05:41:53       page_reads_per_sec        0.0
2026-09-04 05:41:53       page_writes_per_sec       0.0
2026-09-04 05:41:53       rollbacks_per_sec         0.0
2026-09-04 05:41:53       batch_requests_per_sec    0.0
2026-09-04 05:41:53       sql_compilations_per_sec  0.0
2026-09-04 05:41:53       database_size_mb          0
2026-09-04 05:41:53       total_reads               708
2026-09-04 05:41:53       total_writes              252
2026-09-04 05:41:53       venta_locks               0
2026-09-04 05:41:53       detalle_venta_locks       0
2026-09-04 05:41:53       inventario_locks          0
2026-09-04 05:41:53       kardex_locks              0
2026-09-04 05:41:53       caja_locks                0
2026-09-04 05:41:53       movimiento_caja_locks     0
2026-09-04 05:41:53       auditoria_locks           0
2026-09-04 05:41:53       api_status                0
2026-09-04 05:41:53       api_latency_ms            5006
2026-09-04 05:41:53       products_count            0
2026-09-04 05:41:53       sales_count               0
2026-09-04 05:42:08       cpu_usr                   45.9
2026-09-04 05:42:08       cpu_sys                   17.3
2026-09-04 05:42:08       cpu_idl                   29.3
2026-09-04 05:42:08       cpu_wai                   0.1
2026-09-04 05:42:08       cpu_stl                   0.0
2026-09-04 05:42:08       memory_percent            48.5
2026-09-04 05:42:08       memory_used_mb            1898
2026-09-04 05:42:08       memory_available_mb       2018
2026-09-04 05:42:08       disk_read_per_sec         119909
2026-09-04 05:42:08       disk_write_per_sec        7372537
2026-09-04 05:42:08       net_send_per_sec          5737
2026-09-04 05:42:08       net_recv_per_sec          36811
2026-09-04 05:42:08       load1                     8.26
2026-09-04 05:42:08       load5                     3.48
2026-09-04 05:42:08       load15                    2.65
2026-09-04 05:42:08       active_sessions           34
2026-09-04 05:42:08       active_requests           23
2026-09-04 05:42:08       long_queries              21
2026-09-04 05:42:08       long_transactions         21
2026-09-04 05:42:08       idle_sessions             33
2026-09-04 05:42:08       lock_waits                0
2026-09-04 05:42:08       total_locks               13
2026-09-04 05:42:08       deadlocks_per_sec         0
2026-09-04 05:42:08       page_life_expectancy      174
2026-09-04 05:42:08       buffer_cache_hit_ratio    100.0
2026-09-04 05:42:08       transactions_per_sec      181.06
2026-09-04 05:42:08       page_reads_per_sec        0.0
2026-09-04 05:42:08       page_writes_per_sec       0.0
2026-09-04 05:42:08       rollbacks_per_sec         0.0
2026-09-04 05:42:08       batch_requests_per_sec    0.0
2026-09-04 05:42:08       sql_compilations_per_sec  0.0
2026-09-04 05:42:08       database_size_mb          0
2026-09-04 05:42:08       total_reads               708
2026-09-04 05:42:08       total_writes              263
2026-09-04 05:42:08       venta_locks               0
2026-09-04 05:42:08       detalle_venta_locks       0
2026-09-04 05:42:08       inventario_locks          0
2026-09-04 05:42:08       kardex_locks              0
2026-09-04 05:42:08       caja_locks                0
2026-09-04 05:42:08       movimiento_caja_locks     0
2026-09-04 05:42:08       auditoria_locks           0
2026-09-04 05:42:08       api_status                0
2026-09-04 05:42:08       api_latency_ms            5007
2026-09-04 05:42:08       products_count            0
2026-09-04 05:42:08       sales_count               0
2026-09-04 05:42:23       cpu_usr                   45.5
2026-09-04 05:42:23       cpu_sys                   16.8
2026-09-04 05:42:23       cpu_idl                   29.7
2026-09-04 05:42:23       cpu_wai                   0.1
2026-09-04 05:42:23       cpu_stl                   0.0
2026-09-04 05:42:23       memory_percent            48.6
2026-09-04 05:42:23       memory_used_mb            1904
2026-09-04 05:42:23       memory_available_mb       2012
2026-09-04 05:42:23       disk_read_per_sec         47564
2026-09-04 05:42:23       disk_write_per_sec        3778376
2026-09-04 05:42:23       net_send_per_sec          5818
2026-09-04 05:42:23       net_recv_per_sec          39675
2026-09-04 05:42:23       load1                     7.47
2026-09-04 05:42:23       load5                     3.54
2026-09-04 05:42:23       load15                    2.68
2026-09-04 05:42:23       active_sessions           34
2026-09-04 05:42:23       active_requests           22
2026-09-04 05:42:23       long_queries              21
2026-09-04 05:42:23       long_transactions         21
2026-09-04 05:42:23       idle_sessions             33
2026-09-04 05:42:23       lock_waits                0
2026-09-04 05:42:23       total_locks               13
2026-09-04 05:42:23       deadlocks_per_sec         0
2026-09-04 05:42:23       page_life_expectancy      189
2026-09-04 05:42:23       buffer_cache_hit_ratio    100.0
2026-09-04 05:42:23       transactions_per_sec      165.01
2026-09-04 05:42:23       page_reads_per_sec        0.0
2026-09-04 05:42:23       page_writes_per_sec       0.0
2026-09-04 05:42:23       rollbacks_per_sec         0.0
2026-09-04 05:42:23       batch_requests_per_sec    0.0
2026-09-04 05:42:23       sql_compilations_per_sec  0.0
2026-09-04 05:42:23       database_size_mb          0
2026-09-04 05:42:23       total_reads               708
2026-09-04 05:42:23       total_writes              265
2026-09-04 05:42:23       venta_locks               0
2026-09-04 05:42:23       detalle_venta_locks       0
2026-09-04 05:42:23       inventario_locks          0
2026-09-04 05:42:23       kardex_locks              0
2026-09-04 05:42:23       caja_locks                0
2026-09-04 05:42:23       movimiento_caja_locks     0
2026-09-04 05:42:23       auditoria_locks           0
2026-09-04 05:42:23       api_status                0
2026-09-04 05:42:23       api_latency_ms            5003
2026-09-04 05:42:23       products_count            0
2026-09-04 05:42:23       sales_count               0
2026-09-04 05:42:38       cpu_usr                   45.7
2026-09-04 05:42:38       cpu_sys                   17.3
2026-09-04 05:42:38       cpu_idl                   29.1
2026-09-04 05:42:38       cpu_wai                   0.1
2026-09-04 05:42:38       cpu_stl                   0.0
2026-09-04 05:42:38       memory_percent            48.9
2026-09-04 05:42:38       memory_used_mb            1916
2026-09-04 05:42:38       memory_available_mb       2000
2026-09-04 05:42:38       disk_read_per_sec         94836
2026-09-04 05:42:38       disk_write_per_sec        6796010
2026-09-04 05:42:38       net_send_per_sec          5880
2026-09-04 05:42:38       net_recv_per_sec          38059
2026-09-04 05:42:38       load1                     7.55
2026-09-04 05:42:38       load5                     3.76
2026-09-04 05:42:38       load15                    2.76
2026-09-04 05:42:38       active_sessions           34
2026-09-04 05:42:38       active_requests           23
2026-09-04 05:42:38       long_queries              21
2026-09-04 05:42:38       long_transactions         21
2026-09-04 05:42:38       idle_sessions             32
2026-09-04 05:42:38       lock_waits                0
2026-09-04 05:42:38       total_locks               13
2026-09-04 05:42:38       deadlocks_per_sec         0
2026-09-04 05:42:38       page_life_expectancy      204
2026-09-04 05:42:38       buffer_cache_hit_ratio    100.0
2026-09-04 05:42:38       transactions_per_sec      220.19
2026-09-04 05:42:38       page_reads_per_sec        0.0
2026-09-04 05:42:38       page_writes_per_sec       0.0
2026-09-04 05:42:38       rollbacks_per_sec         0.0
2026-09-04 05:42:38       batch_requests_per_sec    0.0
2026-09-04 05:42:38       sql_compilations_per_sec  0.0
2026-09-04 05:42:38       database_size_mb          0
2026-09-04 05:42:38       total_reads               708
2026-09-04 05:42:38       total_writes              272
2026-09-04 05:42:38       venta_locks               0
2026-09-04 05:42:38       detalle_venta_locks       0
2026-09-04 05:42:38       inventario_locks          0
2026-09-04 05:42:38       kardex_locks              0
2026-09-04 05:42:38       caja_locks                0
2026-09-04 05:42:38       movimiento_caja_locks     0
2026-09-04 05:42:38       auditoria_locks           0
2026-09-04 05:42:38       api_status                0
2026-09-04 05:42:38       api_latency_ms            5008
2026-09-04 05:42:38       products_count            0
2026-09-04 05:42:38       sales_count               0
2026-09-04 05:42:53       cpu_usr                   46.4
2026-09-04 05:42:53       cpu_sys                   17.0
2026-09-04 05:42:53       cpu_idl                   28.9
2026-09-04 05:42:53       cpu_wai                   0.1
2026-09-04 05:42:53       cpu_stl                   0.0
2026-09-04 05:42:53       memory_percent            50.2
2026-09-04 05:42:53       memory_used_mb            1965
2026-09-04 05:42:53       memory_available_mb       1951
2026-09-04 05:42:53       disk_read_per_sec         163870
2026-09-04 05:42:53       disk_write_per_sec        3361890
2026-09-04 05:42:53       net_send_per_sec          5579
2026-09-04 05:42:53       net_recv_per_sec          34804
2026-09-04 05:42:53       load1                     8.52
2026-09-04 05:42:53       load5                     4.16
2026-09-04 05:42:53       load15                    2.91
2026-09-04 05:42:53       active_sessions           34
2026-09-04 05:42:53       active_requests           22
2026-09-04 05:42:53       long_queries              21
2026-09-04 05:42:53       long_transactions         21
2026-09-04 05:42:53       idle_sessions             33
2026-09-04 05:42:53       lock_waits                0
2026-09-04 05:42:53       total_locks               13
2026-09-04 05:42:53       deadlocks_per_sec         0
2026-09-04 05:42:53       page_life_expectancy      220
2026-09-04 05:42:53       buffer_cache_hit_ratio    100.0
2026-09-04 05:42:53       transactions_per_sec      172.16
2026-09-04 05:42:53       page_reads_per_sec        0.0
2026-09-04 05:42:53       page_writes_per_sec       0.0
2026-09-04 05:42:53       rollbacks_per_sec         0.0
2026-09-04 05:42:53       batch_requests_per_sec    0.0
2026-09-04 05:42:53       sql_compilations_per_sec  0.0
2026-09-04 05:42:53       database_size_mb          0
2026-09-04 05:42:53       total_reads               708
2026-09-04 05:42:53       total_writes              278
2026-09-04 05:42:53       venta_locks               0
2026-09-04 05:42:53       detalle_venta_locks       0
2026-09-04 05:42:53       inventario_locks          0
2026-09-04 05:42:53       kardex_locks              0
2026-09-04 05:42:53       caja_locks                0
2026-09-04 05:42:53       movimiento_caja_locks     0
2026-09-04 05:42:53       auditoria_locks           0
2026-09-04 05:42:53       api_status                0
2026-09-04 05:42:53       api_latency_ms            5006
2026-09-04 05:42:53       products_count            0
2026-09-04 05:42:53       sales_count               0
2026-09-04 05:43:08       cpu_usr                   47.2
2026-09-04 05:43:08       cpu_sys                   15.8
2026-09-04 05:43:08       cpu_idl                   29.3
2026-09-04 05:43:08       cpu_wai                   0.1
2026-09-04 05:43:08       cpu_stl                   0.0
2026-09-04 05:43:08       memory_percent            50.1
2026-09-04 05:43:08       memory_used_mb            1961
2026-09-04 05:43:08       memory_available_mb       1955
2026-09-04 05:43:08       disk_read_per_sec         68552
2026-09-04 05:43:08       disk_write_per_sec        3099128
2026-09-04 05:43:08       net_send_per_sec          5579
2026-09-04 05:43:08       net_recv_per_sec          36629
2026-09-04 05:43:08       load1                     8.23
2026-09-04 05:43:08       load5                     4.32
2026-09-04 05:43:08       load15                    2.98
2026-09-04 05:43:08       active_sessions           35
2026-09-04 05:43:08       active_requests           24
2026-09-04 05:43:08       long_queries              21
2026-09-04 05:43:08       long_transactions         21
2026-09-04 05:43:08       idle_sessions             32
2026-09-04 05:43:08       lock_waits                0
2026-09-04 05:43:08       total_locks               13
2026-09-04 05:43:08       deadlocks_per_sec         0
2026-09-04 05:43:08       page_life_expectancy      235
2026-09-04 05:43:08       buffer_cache_hit_ratio    100.0
2026-09-04 05:43:08       transactions_per_sec      84.67
2026-09-04 05:43:08       page_reads_per_sec        0.0
2026-09-04 05:43:08       page_writes_per_sec       0.0
2026-09-04 05:43:08       rollbacks_per_sec         0.0
2026-09-04 05:43:08       batch_requests_per_sec    0.0
2026-09-04 05:43:08       sql_compilations_per_sec  0.0
2026-09-04 05:43:08       database_size_mb          0
2026-09-04 05:43:08       total_reads               708
2026-09-04 05:43:08       total_writes              289
2026-09-04 05:43:08       venta_locks               0
2026-09-04 05:43:08       detalle_venta_locks       0
2026-09-04 05:43:08       inventario_locks          0
2026-09-04 05:43:08       kardex_locks              0
2026-09-04 05:43:08       caja_locks                0
2026-09-04 05:43:08       movimiento_caja_locks     0
2026-09-04 05:43:08       auditoria_locks           0
2026-09-04 05:43:08       api_status                0
2026-09-04 05:43:08       api_latency_ms            5007
2026-09-04 05:43:08       products_count            0
2026-09-04 05:43:08       sales_count               0
2026-09-04 05:43:24       cpu_usr                   45.3
2026-09-04 05:43:24       cpu_sys                   16.9
2026-09-04 05:43:24       cpu_idl                   30.0
2026-09-04 05:43:24       cpu_wai                   0.1
2026-09-04 05:43:24       cpu_stl                   0.0
2026-09-04 05:43:24       memory_percent            50.1
2026-09-04 05:43:24       memory_used_mb            1964
2026-09-04 05:43:24       memory_available_mb       1953
2026-09-04 05:43:24       disk_read_per_sec         38334
2026-09-04 05:43:24       disk_write_per_sec        4727264
2026-09-04 05:43:24       net_send_per_sec          5606
2026-09-04 05:43:24       net_recv_per_sec          36204
2026-09-04 05:43:24       load1                     8.16
2026-09-04 05:43:24       load5                     4.50
2026-09-04 05:43:24       load15                    3.06
2026-09-04 05:43:24       active_sessions           34
2026-09-04 05:43:24       active_requests           23
2026-09-04 05:43:24       long_queries              21
2026-09-04 05:43:24       long_transactions         21
2026-09-04 05:43:24       idle_sessions             33
2026-09-04 05:43:24       lock_waits                0
2026-09-04 05:43:24       total_locks               13
2026-09-04 05:43:24       deadlocks_per_sec         0
2026-09-04 05:43:24       page_life_expectancy      250
2026-09-04 05:43:24       buffer_cache_hit_ratio    100.0
2026-09-04 05:43:24       transactions_per_sec      157.78
2026-09-04 05:43:24       page_reads_per_sec        0.0
2026-09-04 05:43:24       page_writes_per_sec       0.0
2026-09-04 05:43:24       rollbacks_per_sec         0.0
2026-09-04 05:43:24       batch_requests_per_sec    0.0
2026-09-04 05:43:24       sql_compilations_per_sec  0.0
2026-09-04 05:43:24       database_size_mb          0
2026-09-04 05:43:24       total_reads               708
2026-09-04 05:43:24       total_writes              292
2026-09-04 05:43:24       venta_locks               0
2026-09-04 05:43:24       detalle_venta_locks       0
2026-09-04 05:43:24       inventario_locks          0
2026-09-04 05:43:24       kardex_locks              0
2026-09-04 05:43:24       caja_locks                0
2026-09-04 05:43:24       movimiento_caja_locks     0
2026-09-04 05:43:24       auditoria_locks           0
2026-09-04 05:43:24       api_status                0
2026-09-04 05:43:24       api_latency_ms            5009
2026-09-04 05:43:24       products_count            0
2026-09-04 05:43:24       sales_count               0
2026-09-04 05:43:39       cpu_usr                   47.2
2026-09-04 05:43:39       cpu_sys                   17.0
2026-09-04 05:43:39       cpu_idl                   28.1
2026-09-04 05:43:39       cpu_wai                   0.1
2026-09-04 05:43:39       cpu_stl                   0.0
2026-09-04 05:43:39       memory_percent            50.2
2026-09-04 05:43:39       memory_used_mb            1967
2026-09-04 05:43:39       memory_available_mb       1949
2026-09-04 05:43:39       disk_read_per_sec         129432
2026-09-04 05:43:39       disk_write_per_sec        4347249
2026-09-04 05:43:39       net_send_per_sec          5769
2026-09-04 05:43:39       net_recv_per_sec          36148
2026-09-04 05:43:39       load1                     8.85
2026-09-04 05:43:39       load5                     4.83
2026-09-04 05:43:39       load15                    3.20
2026-09-04 05:43:39       active_sessions           34
2026-09-04 05:43:39       active_requests           23
2026-09-04 05:43:39       long_queries              21
2026-09-04 05:43:39       long_transactions         21
2026-09-04 05:43:39       idle_sessions             33
2026-09-04 05:43:39       lock_waits                0
2026-09-04 05:43:39       total_locks               14
2026-09-04 05:43:39       deadlocks_per_sec         0
2026-09-04 05:43:39       page_life_expectancy      266
2026-09-04 05:43:39       buffer_cache_hit_ratio    100.0
2026-09-04 05:43:39       transactions_per_sec      182.71
2026-09-04 05:43:39       page_reads_per_sec        0.0
2026-09-04 05:43:39       page_writes_per_sec       0.0
2026-09-04 05:43:39       rollbacks_per_sec         0.0
2026-09-04 05:43:39       batch_requests_per_sec    0.0
2026-09-04 05:43:39       sql_compilations_per_sec  0.0
2026-09-04 05:43:39       database_size_mb          0
2026-09-04 05:43:39       total_reads               708
2026-09-04 05:43:39       total_writes              294
2026-09-04 05:43:39       venta_locks               0
2026-09-04 05:43:39       detalle_venta_locks       0
2026-09-04 05:43:39       inventario_locks          0
2026-09-04 05:43:39       kardex_locks              0
2026-09-04 05:43:39       caja_locks                0
2026-09-04 05:43:39       movimiento_caja_locks     0
2026-09-04 05:43:39       auditoria_locks           0
2026-09-04 05:43:39       api_status                0
2026-09-04 05:43:39       api_latency_ms            5004
2026-09-04 05:43:39       products_count            0
2026-09-04 05:43:39       sales_count               0
2026-09-04 05:43:54       cpu_usr                   46.1
2026-09-04 05:43:54       cpu_sys                   17.4
2026-09-04 05:43:54       cpu_idl                   28.4
2026-09-04 05:43:54       cpu_wai                   0.3
2026-09-04 05:43:54       cpu_stl                   0.0
2026-09-04 05:43:54       memory_percent            50.9
2026-09-04 05:43:54       memory_used_mb            1991
2026-09-04 05:43:54       memory_available_mb       1925
2026-09-04 05:43:54       disk_read_per_sec         179809
2026-09-04 05:43:54       disk_write_per_sec        4707663
2026-09-04 05:43:54       net_send_per_sec          5547
2026-09-04 05:43:54       net_recv_per_sec          33919
2026-09-04 05:43:54       load1                     8.23
2026-09-04 05:43:54       load5                     4.89
2026-09-04 05:43:54       load15                    3.24
2026-09-04 05:43:54       active_sessions           34
2026-09-04 05:43:54       active_requests           22
2026-09-04 05:43:54       long_queries              21
2026-09-04 05:43:54       long_transactions         21
2026-09-04 05:43:54       idle_sessions             33
2026-09-04 05:43:54       lock_waits                0
2026-09-04 05:43:54       total_locks               14
2026-09-04 05:43:54       deadlocks_per_sec         0
2026-09-04 05:43:54       page_life_expectancy      281
2026-09-04 05:43:54       buffer_cache_hit_ratio    100.0
2026-09-04 05:43:54       transactions_per_sec      155.58
2026-09-04 05:43:54       page_reads_per_sec        0.0
2026-09-04 05:43:54       page_writes_per_sec       0.0
2026-09-04 05:43:54       rollbacks_per_sec         0.0
2026-09-04 05:43:54       batch_requests_per_sec    0.0
2026-09-04 05:43:54       sql_compilations_per_sec  0.0
2026-09-04 05:43:54       database_size_mb          0
2026-09-04 05:43:54       total_reads               708
2026-09-04 05:43:54       total_writes              419
2026-09-04 05:43:54       venta_locks               0
2026-09-04 05:43:54       detalle_venta_locks       0
2026-09-04 05:43:54       inventario_locks          0
2026-09-04 05:43:54       kardex_locks              0
2026-09-04 05:43:54       caja_locks                0
2026-09-04 05:43:54       movimiento_caja_locks     0
2026-09-04 05:43:54       auditoria_locks           0
2026-09-04 05:43:54       api_status                0
2026-09-04 05:43:54       api_latency_ms            5007
2026-09-04 05:43:54       products_count            0
2026-09-04 05:43:54       sales_count               0
2026-09-04 05:44:09       cpu_usr                   46.4
2026-09-04 05:44:09       cpu_sys                   17.0
2026-09-04 05:44:09       cpu_idl                   28.8
2026-09-04 05:44:09       cpu_wai                   0.2
2026-09-04 05:44:09       cpu_stl                   0.0
2026-09-04 05:44:09       memory_percent            51.1
2026-09-04 05:44:09       memory_used_mb            2001
2026-09-04 05:44:09       memory_available_mb       1915
2026-09-04 05:44:09       disk_read_per_sec         305220
2026-09-04 05:44:09       disk_write_per_sec        4947145
2026-09-04 05:44:09       net_send_per_sec          5812
2026-09-04 05:44:09       net_recv_per_sec          37590
2026-09-04 05:44:09       load1                     8.09
2026-09-04 05:44:09       load5                     5.03
2026-09-04 05:44:09       load15                    3.31
2026-09-04 05:44:09       active_sessions           34
2026-09-04 05:44:09       active_requests           22
2026-09-04 05:44:09       long_queries              21
2026-09-04 05:44:09       long_transactions         21
2026-09-04 05:44:09       idle_sessions             33
2026-09-04 05:44:09       lock_waits                0
2026-09-04 05:44:09       total_locks               13
2026-09-04 05:44:09       deadlocks_per_sec         0
2026-09-04 05:44:09       page_life_expectancy      296
2026-09-04 05:44:09       buffer_cache_hit_ratio    100.0
2026-09-04 05:44:09       transactions_per_sec      218.81
2026-09-04 05:44:09       page_reads_per_sec        0.0
2026-09-04 05:44:09       page_writes_per_sec       0.0
2026-09-04 05:44:09       rollbacks_per_sec         0.0
2026-09-04 05:44:09       batch_requests_per_sec    0.0
2026-09-04 05:44:09       sql_compilations_per_sec  0.0
2026-09-04 05:44:09       database_size_mb          0
2026-09-04 05:44:09       total_reads               708
2026-09-04 05:44:09       total_writes              501
2026-09-04 05:44:09       venta_locks               0
2026-09-04 05:44:09       detalle_venta_locks       0
2026-09-04 05:44:09       inventario_locks          0
2026-09-04 05:44:09       kardex_locks              0
2026-09-04 05:44:09       caja_locks                0
2026-09-04 05:44:09       movimiento_caja_locks     0
2026-09-04 05:44:09       auditoria_locks           0
2026-09-04 05:44:09       api_status                0
2026-09-04 05:44:09       api_latency_ms            5008
2026-09-04 05:44:09       products_count            0
2026-09-04 05:44:09       sales_count               0
2026-09-04 05:44:24       cpu_usr                   47.8
2026-09-04 05:44:24       cpu_sys                   17.8
2026-09-04 05:44:24       cpu_idl                   27.1
2026-09-04 05:44:24       cpu_wai                   0.2
2026-09-04 05:44:24       cpu_stl                   0.0
2026-09-04 05:44:24       memory_percent            52.9
2026-09-04 05:44:24       memory_used_mb            2071
2026-09-04 05:44:24       memory_available_mb       1845
2026-09-04 05:44:24       disk_read_per_sec         10825549
2026-09-04 05:44:24       disk_write_per_sec        3743376
2026-09-04 05:44:24       net_send_per_sec          5516
2026-09-04 05:44:24       net_recv_per_sec          34798
2026-09-04 05:44:24       load1                     7.78
2026-09-04 05:44:24       load5                     5.11
2026-09-04 05:44:24       load15                    3.37
2026-09-04 05:44:24       active_sessions           35
2026-09-04 05:44:24       active_requests           22
2026-09-04 05:44:24       long_queries              21
2026-09-04 05:44:24       long_transactions         21
2026-09-04 05:44:24       idle_sessions             33
2026-09-04 05:44:24       lock_waits                0
2026-09-04 05:44:24       total_locks               13
2026-09-04 05:44:24       deadlocks_per_sec         0
2026-09-04 05:44:24       page_life_expectancy      311
2026-09-04 05:44:24       buffer_cache_hit_ratio    100.0
2026-09-04 05:44:24       transactions_per_sec      112.75
2026-09-04 05:44:24       page_reads_per_sec        0.0
2026-09-04 05:44:24       page_writes_per_sec       0.0
2026-09-04 05:44:24       rollbacks_per_sec         0.0
2026-09-04 05:44:24       batch_requests_per_sec    0.0
2026-09-04 05:44:24       sql_compilations_per_sec  0.0
2026-09-04 05:44:24       database_size_mb          0
2026-09-04 05:44:24       total_reads               708
2026-09-04 05:44:24       total_writes              511
2026-09-04 05:44:24       venta_locks               0
2026-09-04 05:44:24       detalle_venta_locks       0
2026-09-04 05:44:24       inventario_locks          0
2026-09-04 05:44:24       kardex_locks              0
2026-09-04 05:44:24       caja_locks                0
2026-09-04 05:44:24       movimiento_caja_locks     0
2026-09-04 05:44:24       auditoria_locks           0
2026-09-04 05:44:24       api_status                0
2026-09-04 05:44:24       api_latency_ms            5004
